,crystal,det_no,energy,rotation,tilt,filename,ql_mean,ql_abs_uncert,tof_mean,tof_abs_uncert,qs_mean,qs_abs_uncert,counts,rot_order
309,bvert,7,11,25,15,bvert_11MeV_15tilt_25rot_det7.npy,1.8534,0.0099,15.7946,0.0377,1.1958,0.0074,172.0,7
381,bvert,7,11,35,15,bvert_11MeV_15tilt_35rot_det7.npy,1.8025,0.01,15.7632,0.0425,1.17,0.0074,149.0,8
393,bvert,7,11,45,15,bvert_11MeV_15tilt_45rot_det7.npy,1.7377,0.0092,15.7559,0.0368,1.1311,0.0064,190.0,9
405,bvert,7,11,55,15,bvert_11MeV_15tilt_55rot_det7.npy,1.6819,0.0099,15.7864,0.0387,1.0964,0.0073,142.0,10
429,bvert,7,11,65,15,bvert_11MeV_15tilt_65rot_det7.npy,1.6245,0.0098,15.8701,0.0428,1.0606,0.0072,149.0,11
441,bvert,7,11,75,15,bvert_11MeV_15tilt_75rot_det7.npy,1.5603,0.0092,15.768,0.0405,1.0106,0.0067,170.0,12
453,bvert,7,11,85,15,bvert_11MeV_15tilt_85rot_det7.npy,1.522,0.0088,15.7712,0.0386,0.9849,0.0064,152.0,13
465,bvert,7,11,95,15,bvert_11MeV_15tilt_95rot_det7.npy,1.4953,0.0096,15.7988,0.0448,0.9644,0.007,149.0,14
237,bvert,7,11,105,15,bvert_11MeV_15tilt_105rot_det7.npy,1.5016,0.009,15.7544,0.0409,0.9699,0.0065,153.0,15
249,bvert,7,11,115,15,bvert_11MeV_15tilt_115rot_det7.npy,1.5177,0.009,15.7117,0.0388,0.9786,0.0067,174.0,16
261,bvert,7,11,125,15,bvert_11MeV_15tilt_125rot_det7.npy,1.5647,0.0092,15.7796,0.0348,1.0081,0.0067,198.0,17
273,bvert,7,11,135,15,bvert_11MeV_15tilt_135rot_det7.npy,1.5914,0.0089,15.6807,0.0358,1.0269,0.0064,180.0,18
285,bvert,7,11,145,15,bvert_11MeV_15tilt_145rot_det7.npy,1.6837,0.0109,15.6881,0.0387,1.0867,0.0078,158.0,19
322,bvert,8,11,315,15,bvert_11MeV_15tilt_315rot_det8.npy,0.79,0.0063,17.2485,0.0392,0.482,0.0042,152.0,0
334,bvert,8,11,325,15,bvert_11MeV_15tilt_325rot_det8.npy,0.8317,0.0062,17.1579,0.0378,0.5077,0.0043,166.0,1
346,bvert,8,11,335,15,bvert_11MeV_15tilt_335rot_det8.npy,0.8339,0.0081,17.1249,0.0401,0.5093,0.0054,148.0,2
358,bvert,8,11,345,15,bvert_11MeV_15tilt_345rot_det8.npy,0.8913,0.0085,17.1537,0.0414,0.5451,0.0056,151.0,3
370,bvert,8,11,355,15,bvert_11MeV_15tilt_355rot_det8.npy,0.9206,0.008,17.1315,0.0347,0.5574,0.0052,173.0,4
418,bvert,8,11,5,15,bvert_11MeV_15tilt_5rot_det8.npy,0.9506,0.0079,17.1136,0.0349,0.5763,0.0052,184.0,5
298,bvert,8,11,15,15,bvert_11MeV_15tilt_15rot_det8.npy,0.9408,0.0076,17.0519,0.0407,0.5684,0.0048,153.0,6
310,bvert,8,11,25,15,bvert_11MeV_15tilt_25rot_det8.npy,0.9402,0.0078,17.1639,0.0401,0.5696,0.0052,155.0,7
382,bvert,8,11,35,15,bvert_11MeV_15tilt_35rot_det8.npy,0.913,0.0071,17.1582,0.0335,0.5616,0.0047,177.0,8
394,bvert,8,11,45,15,bvert_11MeV_15tilt_45rot_det8.npy,0.8803,0.0073,17.134,0.0402,0.5405,0.0048,156.0,9
406,bvert,8,11,55,15,bvert_11MeV_15tilt_55rot_det8.npy,0.8506,0.0071,17.1822,0.0333,0.5223,0.0047,180.0,10
430,bvert,8,11,65,15,bvert_11MeV_15tilt_65rot_det8.npy,0.8196,0.0061,17.2587,0.0357,0.5031,0.0042,153.0,11
442,bvert,8,11,75,15,bvert_11MeV_15tilt_75rot_det8.npy,0.7761,0.0067,17.1862,0.0359,0.4765,0.0047,154.0,12
454,bvert,8,11,85,15,bvert_11MeV_15tilt_85rot_det8.npy,0.7419,0.0066,17.1633,0.0381,0.455,0.0046,133.0,13
466,bvert,8,11,95,15,bvert_11MeV_15tilt_95rot_det8.npy,0.7302,0.0062,17.2234,0.0369,0.4446,0.0042,162.0,14
238,bvert,8,11,105,15,bvert_11MeV_15tilt_105rot_det8.npy,0.7366,0.006,17.1907,0.0397,0.4495,0.0041,142.0,15
250,bvert,8,11,115,15,bvert_11MeV_15tilt_115rot_det8.npy,0.7196,0.006,17.2532,0.0359,0.4378,0.0039,177.0,16
262,bvert,8,11,125,15,bvert_11MeV_15tilt_125rot_det8.npy,0.7218,0.0065,17.2195,0.0365,0.4373,0.0042,168.0,17
274,bvert,8,11,135,15,bvert_11MeV_15tilt_135rot_det8.npy,0.7467,0.0067,17.1822,0.035,0.4545,0.0045,170.0,18
286,bvert,8,11,145,15,bvert_11MeV_15tilt_145rot_det8.npy,0.7726,0.0061,17.0777,0.0328,0.4714,0.0041,189.0,19
323,bvert,9,11,315,15,bvert_11MeV_15tilt_315rot_det9.npy,0.2519,0.0035,15.6497,0.0409,0.1449,0.002,153.0,0
335,bvert,9,11,325,15,bvert_11MeV_15tilt_325rot_det9.npy,0.2715,0.0039,15.6391,0.0417,0.1576,0.0022,172.0,1
347,bvert,9,11,335,15,bvert_11MeV_15tilt_335rot_det9.npy,0.278,0.0035,15.6779,0.0382,0.1611,0.0021,167.0,2
359,bvert,9,11,345,15,bvert_11MeV_15tilt_345rot_det9.npy,0.2915,0.004,15.6864,0.0402,0.1692,0.0023,176.0,3
371,bvert,9,11,355,15,bvert_11MeV_15tilt_355rot_det9.npy,0.304,0.0041,15.6429,0.0382,0.1767,0.0025,187.0,4
419,bvert,9,11,5,15,bvert_11MeV_15tilt_5rot_det9.npy,0.3099,0.0044,15.5889,0.0383,0.1786,0.0024,166.0,5
299,bvert,9,11,15,15,bvert_11MeV_15tilt_15rot_det9.npy,0.3262,0.0039,15.6016,0.0384,0.1868,0.0023,165.0,6
311,bvert,9,11,25,15,bvert_11MeV_15tilt_25rot_det9.npy,0.3281,0.0044,15.656,0.0378,0.1891,0.0026,185.0,7
383,bvert,9,11,35,15,bvert_11MeV_15tilt_35rot_det9.npy,0.3241,0.0042,15.6486,0.0386,0.1878,0.0025,191.0,8
395,bvert,9,11,45,15,bvert_11MeV_15tilt_45rot_det9.npy,0.3111,0.0041,15.6739,0.0404,0.1805,0.0024,180.0,9
407,bvert,9,11,55,15,bvert_11MeV_15tilt_55rot_det9.npy,0.3044,0.0038,15.6382,0.0402,0.1771,0.0023,158.0,10
431,bvert,9,11,65,15,bvert_11MeV_15tilt_65rot_det9.npy,0.2833,0.0033,15.7159,0.0374,0.1636,0.0019,178.0,11
443,bvert,9,11,75,15,bvert_11MeV_15tilt_75rot_det9.npy,0.2705,0.0034,15.6614,0.04,0.157,0.002,162.0,12
455,bvert,9,11,85,15,bvert_11MeV_15tilt_85rot_det9.npy,0.261,0.0032,15.743,0.0392,0.1514,0.0019,167.0,13
467,bvert,9,11,95,15,bvert_11MeV_15tilt_95rot_det9.npy,0.2495,0.0032,15.7117,0.0399,0.144,0.0019,159.0,14
239,bvert,9,11,105,15,bvert_11MeV_15tilt_105rot_det9.npy,0.241,0.0031,15.7737,0.0354,0.1393,0.0018,193.0,15
251,bvert,9,11,115,15,bvert_11MeV_15tilt_115rot_det9.npy,0.2421,0.0029,15.7871,0.0374,0.1381,0.0016,185.0,16
263,bvert,9,11,125,15,bvert_11MeV_15tilt_125rot_det9.npy,0.2446,0.0034,15.7595,0.039,0.1403,0.002,158.0,17
275,bvert,9,11,135,15,bvert_11MeV_15tilt_135rot_det9.npy,0.2403,0.0033,15.6821,0.0393,0.138,0.0019,170.0,18
287,bvert,9,11,145,15,bvert_11MeV_15tilt_145rot_det9.npy,0.2454,0.0036,15.6564,0.0408,0.1411,0.002,171.0,19
312,bvert,10,11,315,15,bvert_11MeV_15tilt_315rot_det10.npy,0.2632,0.0035,13.8373,0.0464,0.1529,0.0021,153.0,0
324,bvert,10,11,325,15,bvert_11MeV_15tilt_325rot_det10.npy,0.246,0.003,13.8398,0.0373,0.1418,0.0017,192.0,1
336,bvert,10,11,335,15,bvert_11MeV_15tilt_335rot_det10.npy,0.2496,0.0043,13.8049,0.0427,0.1441,0.0026,182.0,2
348,bvert,10,11,345,15,bvert_11MeV_15tilt_345rot_det10.npy,0.2459,0.0032,13.8302,0.0389,0.1413,0.0018,203.0,3
360,bvert,10,11,355,15,bvert_11MeV_15tilt_355rot_det10.npy,0.2433,0.003,13.792,0.042,0.1401,0.0018,177.0,4
408,bvert,10,11,5,15,bvert_11MeV_15tilt_5rot_det10.npy,0.2488,0.0032,13.7021,0.0393,0.1438,0.0018,193.0,5
288,bvert,10,11,15,15,bvert_11MeV_15tilt_15rot_det10.npy,0.2647,0.0035,13.8193,0.042,0.1546,0.002,184.0,6
300,bvert,10,11,25,15,bvert_11MeV_15tilt_25rot_det10.npy,0.2694,0.0042,13.8207,0.0503,0.1557,0.0024,156.0,7
372,bvert,10,11,35,15,bvert_11MeV_15tilt_35rot_det10.npy,0.2817,0.0036,13.6218,0.0401,0.1631,0.0021,173.0,8
384,bvert,10,11,45,15,bvert_11MeV_15tilt_45rot_det10.npy,0.29,0.0038,13.7297,0.0424,0.1683,0.0022,178.0,9
396,bvert,10,11,55,15,bvert_11MeV_15tilt_55rot_det10.npy,0.3014,0.0037,13.6668,0.0409,0.1741,0.0021,198.0,10
420,bvert,10,11,65,15,bvert_11MeV_15tilt_65rot_det10.npy,0.3035,0.0038,13.6467,0.0379,0.1745,0.0022,188.0,11
432,bvert,10,11,75,15,bvert_11MeV_15tilt_75rot_det10.npy,0.3087,0.0041,13.6656,0.0409,0.1782,0.0024,177.0,12
444,bvert,10,11,85,15,bvert_11MeV_15tilt_85rot_det10.npy,0.2985,0.0039,13.7214,0.0386,0.173,0.0022,187.0,13
456,bvert,10,11,95,15,bvert_11MeV_15tilt_95rot_det10.npy,0.3018,0.0047,13.8856,0.0421,0.1749,0.0027,172.0,14
228,bvert,10,11,105,15,bvert_11MeV_15tilt_105rot_det10.npy,0.2892,0.0036,13.7876,0.0424,0.1675,0.0021,197.0,15
240,bvert,10,11,115,15,bvert_11MeV_15tilt_115rot_det10.npy,0.2781,0.0037,13.7897,0.0398,0.1611,0.0022,178.0,16
252,bvert,10,11,125,15,bvert_11MeV_15tilt_125rot_det10.npy,0.2653,0.0033,13.8818,0.038,0.1534,0.0019,213.0,17
264,bvert,10,11,135,15,bvert_11MeV_15tilt_135rot_det10.npy,0.2668,0.0034,13.8908,0.0389,0.1531,0.002,182.0,18
276,bvert,10,11,145,15,bvert_11MeV_15tilt_145rot_det10.npy,0.2528,0.0034,13.889,0.0381,0.1455,0.002,165.0,19
313,bvert,11,11,315,15,bvert_11MeV_15tilt_315rot_det11.npy,0.8148,0.0064,17.9086,0.0382,0.5016,0.0043,138.0,0
325,bvert,11,11,325,15,bvert_11MeV_15tilt_325rot_det11.npy,0.7607,0.0069,17.8845,0.0382,0.4669,0.0044,153.0,1
337,bvert,11,11,335,15,bvert_11MeV_15tilt_335rot_det11.npy,0.7524,0.0068,17.9161,0.0397,0.458,0.0043,146.0,2
349,bvert,11,11,345,15,bvert_11MeV_15tilt_345rot_det11.npy,0.7162,0.0063,17.8868,0.0343,0.4369,0.0043,171.0,3
361,bvert,11,11,355,15,bvert_11MeV_15tilt_355rot_det11.npy,0.7162,0.0062,17.8034,0.0366,0.4366,0.0043,153.0,4
409,bvert,11,11,5,15,bvert_11MeV_15tilt_5rot_det11.npy,0.7361,0.0055,17.8467,0.0305,0.4479,0.0037,186.0,5
289,bvert,11,11,15,15,bvert_11MeV_15tilt_15rot_det11.npy,0.7422,0.0054,17.8188,0.03,0.4512,0.0036,182.0,6
301,bvert,11,11,25,15,bvert_11MeV_15tilt_25rot_det11.npy,0.7836,0.0059,17.838,0.0319,0.4797,0.004,177.0,7
373,bvert,11,11,35,15,bvert_11MeV_15tilt_35rot_det11.npy,0.8196,0.0062,17.7912,0.0387,0.5011,0.0042,148.0,8
385,bvert,11,11,45,15,bvert_11MeV_15tilt_45rot_det11.npy,0.8497,0.0063,17.7991,0.0329,0.5181,0.0041,184.0,9
397,bvert,11,11,55,15,bvert_11MeV_15tilt_55rot_det11.npy,0.8705,0.0077,17.7743,0.0423,0.5269,0.005,143.0,10
421,bvert,11,11,65,15,bvert_11MeV_15tilt_65rot_det11.npy,0.9248,0.0073,17.8067,0.0358,0.5603,0.005,157.0,11
433,bvert,11,11,75,15,bvert_11MeV_15tilt_75rot_det11.npy,0.9341,0.0072,17.8474,0.0351,0.5638,0.0048,160.0,12
445,bvert,11,11,85,15,bvert_11MeV_15tilt_85rot_det11.npy,0.9096,0.0082,17.7882,0.0366,0.551,0.0055,155.0,13
457,bvert,11,11,95,15,bvert_11MeV_15tilt_95rot_det11.npy,0.9141,0.0067,17.8821,0.0363,0.5577,0.0044,150.0,14
229,bvert,11,11,105,15,bvert_11MeV_15tilt_105rot_det11.npy,0.8865,0.0072,17.8728,0.0313,0.544,0.0048,169.0,15
241,bvert,11,11,115,15,bvert_11MeV_15tilt_115rot_det11.npy,0.8542,0.0076,17.9115,0.0356,0.5269,0.0053,166.0,16
253,bvert,11,11,125,15,bvert_11MeV_15tilt_125rot_det11.npy,0.8249,0.0075,17.9411,0.0343,0.5077,0.0051,183.0,17
265,bvert,11,11,135,15,bvert_11MeV_15tilt_135rot_det11.npy,0.7935,0.0064,17.9555,0.0345,0.4854,0.0042,149.0,18
277,bvert,11,11,145,15,bvert_11MeV_15tilt_145rot_det11.npy,0.7713,0.0069,17.9879,0.0352,0.4706,0.0046,149.0,19
314,bvert,12,11,315,15,bvert_11MeV_15tilt_315rot_det12.npy,1.7182,0.0097,16.9646,0.0456,1.1204,0.0071,163.0,0
326,bvert,12,11,325,15,bvert_11MeV_15tilt_325rot_det12.npy,1.6418,0.0112,16.896,0.0487,1.0684,0.0081,145.0,1
338,bvert,12,11,335,15,bvert_11MeV_15tilt_335rot_det12.npy,1.5927,0.0094,16.8814,0.0455,1.036,0.0067,152.0,2
350,bvert,12,11,345,15,bvert_11MeV_15tilt_345rot_det12.npy,1.5312,0.0095,16.8345,0.0435,0.9921,0.0067,161.0,3
362,bvert,12,11,355,15,bvert_11MeV_15tilt_355rot_det12.npy,1.5371,0.0089,16.9242,0.0424,0.9954,0.0065,171.0,4
410,bvert,12,11,5,15,bvert_11MeV_15tilt_5rot_det12.npy,1.5007,0.0092,16.8351,0.0416,0.966,0.0063,172.0,5
290,bvert,12,11,15,15,bvert_11MeV_15tilt_15rot_det12.npy,1.5239,0.0084,16.8764,0.038,0.9842,0.006,198.0,6
302,bvert,12,11,25,15,bvert_11MeV_15tilt_25rot_det12.npy,1.5788,0.0088,16.8412,0.0399,1.0222,0.0064,173.0,7
374,bvert,12,11,35,15,bvert_11MeV_15tilt_35rot_det12.npy,1.6284,0.0088,16.8937,0.0408,1.0537,0.0062,199.0,8
386,bvert,12,11,45,15,bvert_11MeV_15tilt_45rot_det12.npy,1.705,0.0104,16.9286,0.0391,1.1002,0.0075,165.0,9
398,bvert,12,11,55,15,bvert_11MeV_15tilt_55rot_det12.npy,1.7675,0.0107,16.8724,0.0392,1.1372,0.0078,181.0,10
422,bvert,12,11,65,15,bvert_11MeV_15tilt_65rot_det12.npy,1.8329,0.0096,16.799,0.043,1.17,0.0074,168.0,11
434,bvert,12,11,75,15,bvert_11MeV_15tilt_75rot_det12.npy,1.8964,0.0116,16.827,0.0463,1.2072,0.0079,138.0,12
446,bvert,12,11,85,15,bvert_11MeV_15tilt_85rot_det12.npy,1.9034,0.012,16.9288,0.0453,1.2138,0.0089,145.0,13
458,bvert,12,11,95,15,bvert_11MeV_15tilt_95rot_det12.npy,1.8753,0.0115,16.8417,0.0432,1.1951,0.0079,165.0,14
230,bvert,12,11,105,15,bvert_11MeV_15tilt_105rot_det12.npy,1.8525,0.0105,16.8667,0.0414,1.1923,0.0073,175.0,15
242,bvert,12,11,115,15,bvert_11MeV_15tilt_115rot_det12.npy,1.8163,0.0113,16.9393,0.0421,1.1775,0.008,153.0,16
254,bvert,12,11,125,15,bvert_11MeV_15tilt_125rot_det12.npy,1.7574,0.0088,16.9605,0.0426,1.1404,0.0063,178.0,17
266,bvert,12,11,135,15,bvert_11MeV_15tilt_135rot_det12.npy,1.7038,0.0103,16.9941,0.0401,1.1074,0.0073,180.0,18
278,bvert,12,11,145,15,bvert_11MeV_15tilt_145rot_det12.npy,1.6459,0.009,17.0473,0.0402,1.0704,0.0066,173.0,19
315,bvert,13,11,315,15,bvert_11MeV_15tilt_315rot_det13.npy,2.9081,0.0127,20.133,0.0601,1.966,0.0102,132.0,0
327,bvert,13,11,325,15,bvert_11MeV_15tilt_325rot_det13.npy,2.8057,0.0136,20.1053,0.061,1.9026,0.0108,154.0,1
339,bvert,13,11,335,15,bvert_11MeV_15tilt_335rot_det13.npy,2.6813,0.013,20.0416,0.0611,1.8139,0.01,157.0,2
351,bvert,13,11,345,15,bvert_11MeV_15tilt_345rot_det13.npy,2.5999,0.0112,20.0227,0.0593,1.7529,0.0086,142.0,3
363,bvert,13,11,355,15,bvert_11MeV_15tilt_355rot_det13.npy,2.5577,0.0102,20.0309,0.0587,1.7249,0.008,152.0,4
411,bvert,13,11,5,15,bvert_11MeV_15tilt_5rot_det13.npy,2.4866,0.012,19.9882,0.0544,1.6714,0.0098,162.0,5
291,bvert,13,11,15,15,bvert_11MeV_15tilt_15rot_det13.npy,2.53,0.0092,20.2096,0.0565,1.7046,0.0072,176.0,6
303,bvert,13,11,25,15,bvert_11MeV_15tilt_25rot_det13.npy,2.5769,0.0096,20.1947,0.0569,1.7359,0.0077,150.0,7
375,bvert,13,11,35,15,bvert_11MeV_15tilt_35rot_det13.npy,2.6049,0.0112,20.0679,0.0589,1.7581,0.0086,167.0,8
387,bvert,13,11,45,15,bvert_11MeV_15tilt_45rot_det13.npy,2.6947,0.0099,20.0391,0.0555,1.8087,0.0082,170.0,9
399,bvert,13,11,55,15,bvert_11MeV_15tilt_55rot_det13.npy,2.8007,0.0123,20.0756,0.0617,1.8863,0.0096,151.0,10
423,bvert,13,11,65,15,bvert_11MeV_15tilt_65rot_det13.npy,2.8884,0.0117,20.0181,0.0492,1.9293,0.0087,156.0,11
435,bvert,13,11,75,15,bvert_11MeV_15tilt_75rot_det13.npy,2.9672,0.0116,20.0198,0.0582,1.9696,0.0092,156.0,12
447,bvert,13,11,85,15,bvert_11MeV_15tilt_85rot_det13.npy,3.0876,0.0121,20.106,0.0644,2.0414,0.0097,140.0,13
459,bvert,13,11,95,15,bvert_11MeV_15tilt_95rot_det13.npy,3.0828,0.0128,20.0032,0.0625,2.0212,0.0099,162.0,14
231,bvert,13,11,105,15,bvert_11MeV_15tilt_105rot_det13.npy,3.0837,0.0133,20.0974,0.0547,2.0485,0.0096,174.0,15
243,bvert,13,11,115,15,bvert_11MeV_15tilt_115rot_det13.npy,3.0535,0.0126,20.1533,0.06,2.0385,0.0101,137.0,16
255,bvert,13,11,125,15,bvert_11MeV_15tilt_125rot_det13.npy,2.9437,0.0114,20.1805,0.0545,1.9749,0.0091,158.0,17
267,bvert,13,11,135,15,bvert_11MeV_15tilt_135rot_det13.npy,2.8569,0.012,20.1432,0.0567,1.9264,0.0092,173.0,18
279,bvert,13,11,145,15,bvert_11MeV_15tilt_145rot_det13.npy,2.7845,0.0132,20.1525,0.0568,1.8868,0.0099,163.0,19
316,bvert,14,11,315,15,bvert_11MeV_15tilt_315rot_det14.npy,4.1124,0.015,24.646,0.1213,2.8313,0.0124,97.0,0
328,bvert,14,11,325,15,bvert_11MeV_15tilt_325rot_det14.npy,4.0875,0.0149,24.9752,0.1213,2.8421,0.012,107.0,1
340,bvert,14,11,335,15,bvert_11MeV_15tilt_335rot_det14.npy,3.9348,0.0128,24.639,0.1038,2.729,0.0105,120.0,2
352,bvert,14,11,345,15,bvert_11MeV_15tilt_345rot_det14.npy,3.7877,0.0148,24.5819,0.1164,2.6233,0.0124,118.0,3
364,bvert,14,11,355,15,bvert_11MeV_15tilt_355rot_det14.npy,3.6881,0.0153,24.6357,0.1171,2.5494,0.013,116.0,4
412,bvert,14,11,5,15,bvert_11MeV_15tilt_5rot_det14.npy,3.6049,0.0148,24.7009,0.1018,2.4963,0.0121,137.0,5
292,bvert,14,11,15,15,bvert_11MeV_15tilt_15rot_det14.npy,3.5632,0.0126,24.688,0.1035,2.4589,0.0108,137.0,6
304,bvert,14,11,25,15,bvert_11MeV_15tilt_25rot_det14.npy,3.5286,0.0148,24.5787,0.1236,2.4299,0.0118,111.0,7
376,bvert,14,11,35,15,bvert_11MeV_15tilt_35rot_det14.npy,3.6295,0.0102,24.8195,0.1138,2.5033,0.0092,132.0,8
388,bvert,14,11,45,15,bvert_11MeV_15tilt_45rot_det14.npy,3.7016,0.0114,24.7969,0.0999,2.5683,0.0098,120.0,9
400,bvert,14,11,55,15,bvert_11MeV_15tilt_55rot_det14.npy,3.825,0.0125,24.7631,0.0981,2.6393,0.0101,126.0,10
424,bvert,14,11,65,15,bvert_11MeV_15tilt_65rot_det14.npy,3.9031,0.0139,24.5319,0.1175,2.6798,0.0111,121.0,11
436,bvert,14,11,75,15,bvert_11MeV_15tilt_75rot_det14.npy,4.0701,0.0126,24.7158,0.1252,2.7819,0.0105,120.0,12
448,bvert,14,11,85,15,bvert_11MeV_15tilt_85rot_det14.npy,4.1794,0.0141,24.4352,0.0992,2.8408,0.011,119.0,13
460,bvert,14,11,95,15,bvert_11MeV_15tilt_95rot_det14.npy,4.2685,0.0141,24.4568,0.1071,2.8849,0.0112,134.0,14
232,bvert,14,11,105,15,bvert_11MeV_15tilt_105rot_det14.npy,4.3475,0.0124,24.9176,0.0931,2.9369,0.0099,132.0,15
244,bvert,14,11,115,15,bvert_11MeV_15tilt_115rot_det14.npy,4.2947,0.0138,24.5969,0.0999,2.9192,0.0111,139.0,16
256,bvert,14,11,125,15,bvert_11MeV_15tilt_125rot_det14.npy,4.2165,0.0144,24.847,0.0991,2.8876,0.0118,151.0,17
268,bvert,14,11,135,15,bvert_11MeV_15tilt_135rot_det14.npy,4.1834,0.0126,25.0468,0.1186,2.8863,0.0099,108.0,18
280,bvert,14,11,145,15,bvert_11MeV_15tilt_145rot_det14.npy,4.0234,0.0146,24.8678,0.0999,2.7814,0.0118,143.0,19
317,bvert,15,11,315,15,bvert_11MeV_15tilt_315rot_det15.npy,5.238,0.0202,39.5296,0.2708,3.6298,0.0171,70.0,0
329,bvert,15,11,325,15,bvert_11MeV_15tilt_325rot_det15.npy,5.1415,0.0196,39.8978,0.2956,3.5814,0.0158,75.0,1
341,bvert,15,11,335,15,bvert_11MeV_15tilt_335rot_det15.npy,5.0144,0.0218,39.4364,0.3024,3.53,0.0192,81.0,2
353,bvert,15,11,345,15,bvert_11MeV_15tilt_345rot_det15.npy,4.8989,0.0187,38.9562,0.3269,3.4558,0.0166,55.0,3
365,bvert,15,11,355,15,bvert_11MeV_15tilt_355rot_det15.npy,4.7783,0.0155,39.1881,0.2858,3.3579,0.014,80.0,4
413,bvert,15,11,5,15,bvert_11MeV_15tilt_5rot_det15.npy,4.6589,0.0198,39.3725,0.3249,3.279,0.0165,60.0,5
293,bvert,15,11,15,15,bvert_11MeV_15tilt_15rot_det15.npy,4.523,0.0116,39.1017,0.2546,3.1782,0.0114,90.0,6
305,bvert,15,11,25,15,bvert_11MeV_15tilt_25rot_det15.npy,4.4858,0.0147,39.6743,0.3017,3.1486,0.0136,76.0,7
377,bvert,15,11,35,15,bvert_11MeV_15tilt_35rot_det15.npy,4.4677,0.0137,38.8425,0.2865,3.1332,0.012,75.0,8
389,bvert,15,11,45,15,bvert_11MeV_15tilt_45rot_det15.npy,4.5558,0.0131,39.3156,0.2909,3.1854,0.0122,80.0,9
401,bvert,15,11,55,15,bvert_11MeV_15tilt_55rot_det15.npy,4.633,0.0153,38.6089,0.3626,3.2424,0.0149,63.0,10
425,bvert,15,11,65,15,bvert_11MeV_15tilt_65rot_det15.npy,4.7961,0.0128,38.9307,0.2541,3.3533,0.0129,87.0,11
437,bvert,15,11,75,15,bvert_11MeV_15tilt_75rot_det15.npy,4.9481,0.0131,39.5566,0.271,3.4536,0.0126,76.0,12
449,bvert,15,11,85,15,bvert_11MeV_15tilt_85rot_det15.npy,5.083,0.0146,39.8946,0.3006,3.5303,0.0146,71.0,13
461,bvert,15,11,95,15,bvert_11MeV_15tilt_95rot_det15.npy,5.2144,0.0136,39.1483,0.2768,3.6084,0.0128,78.0,14
233,bvert,15,11,105,15,bvert_11MeV_15tilt_105rot_det15.npy,5.3182,0.0137,39.1484,0.256,3.6372,0.014,79.0,15
245,bvert,15,11,115,15,bvert_11MeV_15tilt_115rot_det15.npy,5.4188,0.0142,39.4365,0.2859,3.7037,0.0122,74.0,16
257,bvert,15,11,125,15,bvert_11MeV_15tilt_125rot_det15.npy,5.364,0.0156,39.3255,0.2871,3.6899,0.0157,80.0,17
269,bvert,15,11,135,15,bvert_11MeV_15tilt_135rot_det15.npy,5.2884,0.0164,39.9487,0.2741,3.6721,0.0132,92.0,18
281,bvert,15,11,145,15,bvert_11MeV_15tilt_145rot_det15.npy,5.1738,0.0147,39.8299,0.2748,3.6206,0.0148,79.0,19
1050,bvert,4,11,315,-15,bvert_11MeV_neg15tilt_315rot_det4.npy,5.2357,0.0159,37.8431,0.2624,3.6093,0.0135,85.0,0
1062,bvert,4,11,325,-15,bvert_11MeV_neg15tilt_325rot_det4.npy,5.3605,0.0189,37.9559,0.2681,3.6568,0.0145,82.0,1
1074,bvert,4,11,335,-15,bvert_11MeV_neg15tilt_335rot_det4.npy,5.391,0.015,38.0305,0.2829,3.6772,0.0126,71.0,2
1086,bvert,4,11,345,-15,bvert_11MeV_neg15tilt_345rot_det4.npy,5.3637,0.0158,38.1052,0.2749,3.6959,0.0153,83.0,3
1098,bvert,4,11,355,-15,bvert_11MeV_neg15tilt_355rot_det4.npy,5.2653,0.018,38.062,0.2747,3.6427,0.0152,79.0,4
1146,bvert,4,11,5,-15,bvert_11MeV_neg15tilt_5rot_det4.npy,5.1558,0.0152,38.522,0.2966,3.5948,0.0154,72.0,5
1026,bvert,4,11,15,-15,bvert_11MeV_neg15tilt_15rot_det4.npy,5.0481,0.013,38.4403,0.2723,3.5474,0.0136,85.0,6
1038,bvert,4,11,25,-15,bvert_11MeV_neg15tilt_25rot_det4.npy,4.8967,0.015,38.1619,0.2696,3.4512,0.0132,86.0,7
1110,bvert,4,11,35,-15,bvert_11MeV_neg15tilt_35rot_det4.npy,4.7687,0.016,38.0715,0.314,3.3598,0.0148,66.0,8
1122,bvert,4,11,45,-15,bvert_11MeV_neg15tilt_45rot_det4.npy,4.6575,0.013,38.435,0.2902,3.2774,0.013,73.0,9
1134,bvert,4,11,55,-15,bvert_11MeV_neg15tilt_55rot_det4.npy,4.5041,0.0151,37.7604,0.2978,3.1701,0.0121,85.0,10
1158,bvert,4,11,65,-15,bvert_11MeV_neg15tilt_65rot_det4.npy,4.4793,0.0132,38.4257,0.2889,3.1468,0.012,78.0,11
1170,bvert,4,11,75,-15,bvert_11MeV_neg15tilt_75rot_det4.npy,4.4575,0.0144,37.9476,0.2589,3.1298,0.0124,82.0,12
1182,bvert,4,11,85,-15,bvert_11MeV_neg15tilt_85rot_det4.npy,4.5428,0.0146,37.8173,0.2591,3.1869,0.0141,88.0,13
1194,bvert,4,11,95,-15,bvert_11MeV_neg15tilt_95rot_det4.npy,4.6461,0.0148,38.45,0.2755,3.2474,0.0124,97.0,14
